"","x"
"4969","ENST00000377883"
"4970","ENST00000534462"
"4971","ENST00000611344"
"4972","ENST00000471632"
"4973","ENST00000338565"
"4974","ENST00000341893"
"4975","ENST00000534551"
"4976","ENST00000301904"
"4977","ENST00000428214"
"4978","ENST00000431736"
"4979","ENST00000357304"
"4980","ENST00000442479"
"4981","ENST00000017003"
"4982","ENST00000563630"
"4983","ENST00000488492"
"4984","ENST00000470630"
"4985","ENST00000486668"
"4986","ENST00000369101"
"4987","ENST00000521861"
"4988","ENST00000540442"
"4989","ENST00000431138"
"4990","ENST00000509688"
"4991","ENST00000261244"
"4992","ENST00000626767"
"4993","ENST00000493468"
"4994","ENST00000228955"
"4995","ENST00000438607"
"4996","ENST00000434935"
"4997","ENST00000475381"
"4998","ENST00000476527"
"4999","ENST00000530709"
"5000","ENST00000535813"
"5001","ENST00000309190"
"5002","ENST00000561446"
"5003","ENST00000351691"
"5004","ENST00000457488"
"5005","ENST00000594328"
"5006","ENST00000550724"
"5007","ENST00000618278"
"5008","ENST00000533668"
"5009","ENST00000527502"
"5010","ENST00000615569"
"5011","ENST00000470318"
"5012","ENST00000431894"
"5013","ENST00000622857"
"5014","ENST00000424385"
"5015","ENST00000562553"
"5016","ENST00000474871"
"5017","ENST00000426810"
"5018","ENST00000544131"
"5019","ENST00000370754"
"5020","ENST00000573052"
"5021","ENST00000487466"
"5022","ENST00000480048"
"5023","ENST00000520776"
"5024","ENST00000494570"
"5025","ENST00000225171"
"5026","ENST00000547682"
"5027","ENST00000536225"
"5028","ENST00000356099"
"5029","ENST00000470400"
"5030","ENST00000610703"
"5031","ENST00000470472"
"5032","ENST00000429705"
"5033","ENST00000370505"
"5034","ENST00000552351"
"5035","ENST00000583990"
"5036","ENST00000284727"
"5037","ENST00000265565"
"5038","ENST00000416913"
"5039","ENST00000354336"
"5040","ENST00000621856"
"5041","ENST00000497103"
"5042","ENST00000450176"
"5043","ENST00000554887"
"5044","ENST00000519468"
"5045","ENST00000502925"
"5046","ENST00000261844"
"5047","ENST00000457177"
"5048","ENST00000374343"
"5049","ENST00000330494"
"5050","ENST00000517821"
"5051","ENST00000486919"
"5052","ENST00000528137"
"5053","ENST00000596652"
"5054","ENST00000568717"
"5055","ENST00000495928"
"5056","ENST00000577767"
"5057","ENST00000356770"
"5058","ENST00000461236"
"5059","ENST00000432074"
"5060","ENST00000262940"
"5061","ENST00000352431"
"5062","ENST00000259455"
"5063","ENST00000309035"
"5064","ENST00000504047"
"5065","ENST00000456958"
"5066","ENST00000346134"
"5067","ENST00000556412"
"5068","ENST00000464132"
"5069","ENST00000591046"
"5070","ENST00000324324"
"5071","ENST00000617559"
"5072","ENST00000568863"
"5073","ENST00000580094"
"5074","ENST00000379165"
"5075","ENST00000493467"
"5076","ENST00000559933"
"5077","ENST00000370792"
"5078","ENST00000537971"
"5079","ENST00000465122"
"5080","ENST00000526927"
"5081","ENST00000536967"
"5082","ENST00000409373"
"5083","ENST00000555296"
"5084","ENST00000536117"
"5085","ENST00000431312"
"5086","ENST00000604864"
"5087","ENST00000504115"
"5088","ENST00000374490"
"5089","ENST00000411976"
"5090","ENST00000262483"
"5091","ENST00000369796"
"5092","ENST00000336455"
"5093","ENST00000409547"
"5094","ENST00000611869"
"5095","ENST00000481348"
"5096","ENST00000517565"
"5097","ENST00000446904"
"5098","ENST00000607277"
"5099","ENST00000373790"
"5100","ENST00000341455"
"5101","ENST00000415951"
"5102","ENST00000547654"
"5103","ENST00000582740"
"5104","ENST00000228922"
"5105","ENST00000479204"
"5106","ENST00000445327"
"5107","ENST00000429546"
"5108","ENST00000407471"
"5109","ENST00000416500"
"5110","ENST00000481685"
"5111","ENST00000552376"
"5112","ENST00000434005"
"5113","ENST00000506085"
"5114","ENST00000251879"
"5115","ENST00000452107"
"5116","ENST00000506167"
"5117","ENST00000425813"
"5118","ENST00000261978"
"5119","ENST00000623073"
"5120","ENST00000622887"
"5121","ENST00000398585"
"5122","ENST00000334133"
"5123","ENST00000344318"
"5124","ENST00000488136"
"5125","ENST00000533596"
"5126","ENST00000611738"
"5127","ENST00000589389"
"5128","ENST00000531878"
"5129","ENST00000313581"
"5130","ENST00000395577"
"5131","ENST00000487088"
"5132","ENST00000513450"
"5133","ENST00000358621"
"5134","ENST00000508259"
"5135","ENST00000508376"
"5136","ENST00000409532"
"5137","ENST00000464982"
"5138","ENST00000327578"
"5139","ENST00000338148"
"5140","ENST00000282928"
"5141","ENST00000471082"
"5142","ENST00000504026"
"5143","ENST00000480963"
"5144","ENST00000529945"
"5145","ENST00000260662"
"5146","ENST00000446231"
"5147","ENST00000344722"
"5148","ENST00000442266"
"5149","ENST00000398732"
"5150","ENST00000303460"
"5151","ENST00000539214"
"5152","ENST00000325674"
"5153","ENST00000436393"
"5154","ENST00000438826"
"5155","ENST00000529839"
"5156","ENST00000616844"
"5157","ENST00000617495"
"5158","ENST00000492366"
"5159","ENST00000559233"
"5160","ENST00000382815"
"5161","ENST00000308527"
"5162","ENST00000336984"
"5163","ENST00000376170"
"5164","ENST00000577664"
"5165","ENST00000621805"
"5166","ENST00000367770"
"5167","ENST00000409341"
"5168","ENST00000479572"
"5169","ENST00000508032"
"5170","ENST00000328528"
"5171","ENST00000247584"
"5172","ENST00000429801"
"5173","ENST00000370053"
"5174","ENST00000486857"
"5175","ENST00000486814"
"5176","ENST00000443660"
"5177","ENST00000617164"
"5178","ENST00000511795"
"5179","ENST00000371929"
"5180","ENST00000608013"
"5181","ENST00000556969"
"5182","ENST00000546477"
"5183","ENST00000324364"
"5184","ENST00000339664"
"5185","ENST00000622059"
"5186","ENST00000529987"
"5187","ENST00000395713"
"5188","ENST00000316911"
"5189","ENST00000536306"
"5190","ENST00000507656"
"5191","ENST00000511810"
"5192","ENST00000615385"
"5193","ENST00000627541"
"5194","ENST00000304916"
"5195","ENST00000558670"
"5196","ENST00000533616"
"5197","ENST00000377153"
"5198","ENST00000248879"
"5199","ENST00000447641"
"5200","ENST00000549832"
"5201","ENST00000394688"
"5202","ENST00000476120"
"5203","ENST00000415570"
"5204","ENST00000476451"
"5205","ENST00000541812"
"5206","ENST00000392771"
"5207","ENST00000480209"
"5208","ENST00000505090"
"5209","ENST00000463772"
"5210","ENST00000532035"
"5211","ENST00000262650"
"5212","ENST00000476012"
"5213","ENST00000355497"
"5214","ENST00000376839"
"5215","ENST00000544334"
"5216","ENST00000538548"
"5217","ENST00000476035"
"5218","ENST00000464909"
"5219","ENST00000544227"
"5220","ENST00000374907"
"5221","ENST00000398960"
"5222","ENST00000459797"
"5223","ENST00000345781"
"5224","ENST00000485983"
"5225","ENST00000282574"
"5226","ENST00000395764"
"5227","ENST00000497004"
"5228","ENST00000299906"
"5229","ENST00000570163"
"5230","ENST00000616958"
"5231","ENST00000360506"
"5232","ENST00000580077"
"5233","ENST00000606427"
"5234","ENST00000369162"
"5235","ENST00000451653"
"5236","ENST00000436873"
"5237","ENST00000594728"
"5238","ENST00000475291"
"5239","ENST00000532416"
"5240","ENST00000255622"
"5241","ENST00000480816"
"5242","ENST00000423487"
"5243","ENST00000534691"
"5244","ENST00000565843"
"5245","ENST00000505472"
"5246","ENST00000557407"
"5247","ENST00000464225"
"5248","ENST00000447751"
"5249","ENST00000465185"
"5250","ENST00000447036"
"5251","ENST00000568067"
"5252","ENST00000394607"
"5253","ENST00000589332"
"5254","ENST00000560952"
"5255","ENST00000326397"
"5256","ENST00000271764"
"5257","ENST00000574923"
"5258","ENST00000472547"
"5259","ENST00000613079"
"5260","ENST00000274289"
"5261","ENST00000392474"
"5262","ENST00000510530"
"5263","ENST00000449653"
"5264","ENST00000354366"
"5265","ENST00000394091"
"5266","ENST00000562274"
"5267","ENST00000465096"
"5268","ENST00000402789"
"5269","ENST00000412450"
"5270","ENST00000474738"
"5271","ENST00000298004"
"5272","ENST00000489909"
"5273","ENST00000413566"
"5274","ENST00000566739"
"5275","ENST00000442263"
"5276","ENST00000443387"
"5277","ENST00000566808"
"5278","ENST00000475335"
"5279","ENST00000518574"
"5280","ENST00000271690"
"5281","ENST00000531594"
"5282","ENST00000424947"
"5283","ENST00000395176"
"5284","ENST00000433496"
"5285","ENST00000489814"
"5286","ENST00000557164"
"5287","ENST00000310826"
"5288","ENST00000554384"
"5289","ENST00000506622"
"5290","ENST00000467032"
"5291","ENST00000253699"
"5292","ENST00000496096"
"5293","ENST00000490156"
"5294","ENST00000475111"
"5295","ENST00000409914"
"5296","ENST00000262294"
"5297","ENST00000622959"
"5298","ENST00000539683"
"5299","ENST00000361739"
"5300","ENST00000534355"
"5301","ENST00000339728"
"5302","ENST00000594154"
"5303","ENST00000482496"
"5304","ENST00000614335"
"5305","ENST00000407073"
"5306","ENST00000239223"
"5307","ENST00000467655"
"5308","ENST00000556808"
"5309","ENST00000510479"
"5310","ENST00000626758"
"5311","ENST00000218104"
"5312","ENST00000358689"
"5313","ENST00000540972"
"5314","ENST00000458356"
"5315","ENST00000333674"
"5316","ENST00000242786"
"5317","ENST00000512741"
"5318","ENST00000443439"
"5319","ENST00000370271"
"5320","ENST00000320560"
"5321","ENST00000496418"
"5322","ENST00000339659"
"5323","ENST00000514384"
"5324","ENST00000244137"
"5325","ENST00000366722"
"5326","ENST00000540793"
"5327","ENST00000372684"
"5328","ENST00000509868"
"5329","ENST00000615392"
"5330","ENST00000526231"
"5331","ENST00000478001"
"5332","ENST00000588549"
"5333","ENST00000591497"
"5334","ENST00000367614"
"5335","ENST00000329281"
"5336","ENST00000553926"
"5337","ENST00000521699"
"5338","ENST00000476918"
"5339","ENST00000515468"
"5340","ENST00000392157"
"5341","ENST00000476980"
"5342","ENST00000411646"
"5343","ENST00000418005"
"5344","ENST00000425485"
"5345","ENST00000559416"
"5346","ENST00000229214"
"5347","ENST00000562850"
"5348","ENST00000497692"
"5349","ENST00000377524"
"5350","ENST00000441514"
"5351","ENST00000449349"
"5352","ENST00000466110"
"5353","ENST00000569650"
"5354","ENST00000313005"
"5355","ENST00000556224"
"5356","ENST00000425708"
"5357","ENST00000378614"
"5358","ENST00000273038"
"5359","ENST00000566903"
"5360","ENST00000628256"
"5361","ENST00000557005"
"5362","ENST00000517465"
"5363","ENST00000398707"
"5364","ENST00000423940"
"5365","ENST00000554521"
"5366","ENST00000558062"
"5367","ENST00000582326"
"5368","ENST00000430612"
"5369","ENST00000370558"
"5370","ENST00000389520"
"5371","ENST00000476300"
"5372","ENST00000557854"
"5373","ENST00000416751"
"5374","ENST00000486408"
"5375","ENST00000521098"
"5376","ENST00000396478"
"5377","ENST00000531023"
"5378","ENST00000379887"
"5379","ENST00000557460"
"5380","ENST00000531218"
"5381","ENST00000592124"
"5382","ENST00000493747"
"5383","ENST00000265069"
"5384","ENST00000509251"
"5385","ENST00000498444"
"5386","ENST00000524678"
"5387","ENST00000377403"
"5388","ENST00000383229"
"5389","ENST00000375394"
"5390","ENST00000617697"
"5391","ENST00000621204"
"5392","ENST00000513869"
"5393","ENST00000330817"
"5394","ENST00000330062"
"5395","ENST00000272732"
"5396","ENST00000569076"
"5397","ENST00000584000"
"5398","ENST00000617601"
"5399","ENST00000401026"
"5400","ENST00000422003"
"5401","ENST00000377654"
"5402","ENST00000498073"
"5403","ENST00000181839"
"5404","ENST00000389793"
"5405","ENST00000619337"
"5406","ENST00000409593"
"5407","ENST00000543555"
"5408","ENST00000286744"
"5409","ENST00000421249"
"5410","ENST00000392232"
"5411","ENST00000378750"
"5412","ENST00000438130"
"5413","ENST00000413623"
"5414","ENST00000481138"
"5415","ENST00000436439"
"5416","ENST00000529852"
"5417","ENST00000303151"
"5418","ENST00000420029"
"5419","ENST00000504024"
"5420","ENST00000480125"
"5421","ENST00000434835"
"5422","ENST00000296015"
"5423","ENST00000512962"
"5424","ENST00000591601"
"5425","ENST00000474341"
"5426","ENST00000325318"
"5427","ENST00000389912"
"5428","ENST00000383746"
"5429","ENST00000477034"
"5430","ENST00000434342"
"5431","ENST00000533482"
"5432","ENST00000368192"
"5433","ENST00000553700"
"5434","ENST00000619045"
"5435","ENST00000491196"
"5436","ENST00000557940"
"5437","ENST00000406310"
"5438","ENST00000612480"
"5439","ENST00000611183"
"5440","ENST00000328046"
"5441","ENST00000377807"
"5442","ENST00000507274"
"5443","ENST00000522905"
"5444","ENST00000546740"
"5445","ENST00000259997"
"5446","ENST00000432510"
"5447","ENST00000473651"
"5448","ENST00000621640"
"5449","ENST00000473015"
"5450","ENST00000456993"
"5451","ENST00000391959"
"5452","ENST00000610570"
"5453","ENST00000336278"
"5454","ENST00000448915"
"5455","ENST00000591456"
"5456","ENST00000533000"
"5457","ENST00000468900"
"5458","ENST00000392754"
"5459","ENST00000503705"
"5460","ENST00000416095"
"5461","ENST00000558034"
"5462","ENST00000317221"
"5463","ENST00000330331"
"5464","ENST00000584539"
"5465","ENST00000456923"
"5466","ENST00000557988"
"5467","ENST00000554611"
"5468","ENST00000496736"
"5469","ENST00000591447"
"5470","ENST00000480165"
"5471","ENST00000281928"
"5472","ENST00000342818"
"5473","ENST00000282003"
"5474","ENST00000475318"
"5475","ENST00000475827"
"5476","ENST00000537952"
"5477","ENST00000475336"
"5478","ENST00000511671"
"5479","ENST00000552197"
"5480","ENST00000604860"
"5481","ENST00000412368"
"5482","ENST00000574940"
"5483","ENST00000465629"
"5484","ENST00000633892"
"5485","ENST00000320895"
"5486","ENST00000367456"
"5487","ENST00000562540"
"5488","ENST00000472729"
"5489","ENST00000451663"
"5490","ENST00000473760"
"5491","ENST00000519931"
"5492","ENST00000526999"
"5493","ENST00000287239"
"5494","ENST00000530214"
"5495","ENST00000407479"
"5496","ENST00000341322"
"5497","ENST00000534987"
"5498","ENST00000396267"
"5499","ENST00000506586"
"5500","ENST00000473653"
"5501","ENST00000508522"
"5502","ENST00000479145"
"5503","ENST00000304842"
"5504","ENST00000480059"
"5505","ENST00000543646"
"5506","ENST00000626066"
"5507","ENST00000544829"
"5508","ENST00000525244"
"5509","ENST00000507423"
"5510","ENST00000601258"
"5511","ENST00000471753"
"5512","ENST00000236137"
"5513","ENST00000486705"
"5514","ENST00000334176"
"5515","ENST00000565750"
"5516","ENST00000350259"
"5517","ENST00000471824"
"5518","ENST00000471021"
"5519","ENST00000527403"
"5520","ENST00000354922"
"5521","ENST00000267568"
"5522","ENST00000419412"
"5523","ENST00000539797"
"5524","ENST00000382643"
"5525","ENST00000470302"
"5526","ENST00000400335"
"5527","ENST00000417905"
"5528","ENST00000487986"
"5529","ENST00000492655"
"5530","ENST00000568407"
"5531","ENST00000503491"
"5532","ENST00000267859"
"5533","ENST00000333778"
"5534","ENST00000506123"
"5535","ENST00000370280"
"5536","ENST00000379380"
"5537","ENST00000340370"
"5538","ENST00000616604"
"5539","ENST00000260643"
"5540","ENST00000393350"
"5541","ENST00000361209"
"5542","ENST00000506573"
"5543","ENST00000467819"
"5544","ENST00000260184"
"5545","ENST00000470286"
"5546","ENST00000378802"
"5547","ENST00000614271"
"5548","ENST00000367771"
"5549","ENST00000474457"
"5550","ENST00000555936"
"5551","ENST00000314742"
"5552","ENST00000234590"
"5553","ENST00000264852"
"5554","ENST00000632629"
"5555","ENST00000451320"
"5556","ENST00000614884"
"5557","ENST00000586501"
"5558","ENST00000479596"
"5559","ENST00000558532"
"5560","ENST00000518778"
"5561","ENST00000554362"
"5562","ENST00000283109"
"5563","ENST00000441755"
"5564","ENST00000492869"
"5565","ENST00000423591"
"5566","ENST00000399202"
"5567","ENST00000627622"
"5568","ENST00000478946"
"5569","ENST00000617305"
"5570","ENST00000388711"
"5571","ENST00000428361"
"5572","ENST00000453734"
"5573","ENST00000523381"
"5574","ENST00000342572"
"5575","ENST00000590487"
"5576","ENST00000370244"
"5577","ENST00000358912"
"5578","ENST00000569122"
"5579","ENST00000495790"
"5580","ENST00000477982"
"5581","ENST00000608795"
"5582","ENST00000472404"
"5583","ENST00000554126"
"5584","ENST00000435527"
"5585","ENST00000554579"
"5586","ENST00000479138"
"5587","ENST00000367182"
"5588","ENST00000532377"
"5589","ENST00000367619"
"5590","ENST00000618102"
"5591","ENST00000548950"
"5592","ENST00000567557"
"5593","ENST00000594661"
"5594","ENST00000519567"
"5595","ENST00000467698"
"5596","ENST00000496420"
"5597","ENST00000611691"
"5598","ENST00000423798"
"5599","ENST00000506536"
"5600","ENST00000406053"
"5601","ENST00000557204"
"5602","ENST00000582844"
"5603","ENST00000319688"
"5604","ENST00000426493"
"5605","ENST00000524371"
"5606","ENST00000602232"
"5607","ENST00000617485"
"5608","ENST00000472232"
"5609","ENST00000409537"
"5610","ENST00000524902"
"5611","ENST00000506190"
"5612","ENST00000278302"
"5613","ENST00000399429"
"5614","ENST00000532451"
"5615","ENST00000413584"
"5616","ENST00000420717"
"5617","ENST00000444380"
"5618","ENST00000520586"
"5619","ENST00000374796"
"5620","ENST00000427434"
"5621","ENST00000505560"
"5622","ENST00000482563"
"5623","ENST00000299240"
"5624","ENST00000279034"
"5625","ENST00000558902"
"5626","ENST00000397040"
"5627","ENST00000607701"
"5628","ENST00000286181"
"5629","ENST00000370491"
"5630","ENST00000488151"
"5631","ENST00000435742"
"5632","ENST00000397942"
"5633","ENST00000589655"
"5634","ENST00000311506"
"5635","ENST00000483931"
"5636","ENST00000441222"
"5637","ENST00000559486"
"5638","ENST00000617864"
"5639","ENST00000598345"
"5640","ENST00000496747"
"5641","ENST00000298090"
"5642","ENST00000335754"
"5643","ENST00000467329"
"5644","ENST00000402631"
"5645","ENST00000557987"
"5646","ENST00000490857"
"5647","ENST00000580995"
"5648","ENST00000530978"
"5649","ENST00000449098"
"5650","ENST00000533742"
"5651","ENST00000463088"
"5652","ENST00000530081"
"5653","ENST00000616446"
"5654","ENST00000581994"
"5655","ENST00000373980"
"5656","ENST00000485520"
"5657","ENST00000313219"
"5658","ENST00000582995"
"5659","ENST00000507316"
"5660","ENST00000448038"
"5661","ENST00000428437"
"5662","ENST00000413150"
"5663","ENST00000461352"
"5664","ENST00000478636"
"5665","ENST00000332349"
"5666","ENST00000290974"
"5667","ENST00000372711"
"5668","ENST00000622332"
"5669","ENST00000470573"
"5670","ENST00000523638"
"5671","ENST00000559084"
"5672","ENST00000524454"
"5673","ENST00000469356"
"5674","ENST00000436677"
"5675","ENST00000369458"
"5676","ENST00000531416"
"5677","ENST00000375019"
"5678","ENST00000484098"
"5679","ENST00000437432"
"5680","ENST00000542678"
"5681","ENST00000626860"
"5682","ENST00000529982"
"5683","ENST00000477706"
"5684","ENST00000543462"
"5685","ENST00000559932"
"5686","ENST00000340342"
"5687","ENST00000256441"
"5688","ENST00000556058"
"5689","ENST00000592694"
"5690","ENST00000263559"
"5691","ENST00000368875"
"5692","ENST00000497760"
"5693","ENST00000604957"
"5694","ENST00000587622"
"5695","ENST00000250457"
"5696","ENST00000466840"
"5697","ENST00000412011"
"5698","ENST00000540166"
"5699","ENST00000457354"
"5700","ENST00000555276"
"5701","ENST00000223210"
"5702","ENST00000618582"
"5703","ENST00000367612"
"5704","ENST00000436274"
"5705","ENST00000439638"
"5706","ENST00000453496"
"5707","ENST00000441127"
"5708","ENST00000452855"
"5709","ENST00000526481"
"5710","ENST00000461044"
"5711","ENST00000571732"
"5712","ENST00000328703"
"5713","ENST00000456692"
"5714","ENST00000596512"
"5715","ENST00000504995"
"5716","ENST00000490922"
"5717","ENST00000376597"
"5718","ENST00000372651"
"5719","ENST00000631616"
"5720","ENST00000528336"
"5721","ENST00000471809"
"5722","ENST00000217800"
"5723","ENST00000254321"
"5724","ENST00000402126"
"5725","ENST00000562034"
"5726","ENST00000538714"
"5727","ENST00000486622"
"5728","ENST00000528930"
"5729","ENST00000403721"
"5730","ENST00000572949"
"5731","ENST00000528081"
"5732","ENST00000464218"
"5733","ENST00000428693"
"5734","ENST00000477563"
"5735","ENST00000538004"
"5736","ENST00000531800"
"5737","ENST00000380535"
"5738","ENST00000560667"
"5739","ENST00000486541"
"5740","ENST00000442578"
"5741","ENST00000284274"
"5742","ENST00000372625"
"5743","ENST00000533770"
"5744","ENST00000449431"
"5745","ENST00000413268"
"5746","ENST00000531278"
"5747","ENST00000522401"
"5748","ENST00000526307"
"5749","ENST00000505766"
"5750","ENST00000486242"
"5751","ENST00000538189"
"5752","ENST00000447839"
"5753","ENST00000296468"
"5754","ENST00000432947"
"5755","ENST00000471271"
"5756","ENST00000515550"
"5757","ENST00000368400"
"5758","ENST00000589717"
"5759","ENST00000556022"
"5760","ENST00000485631"
"5761","ENST00000534458"
"5762","ENST00000418281"
"5763","ENST00000607780"
"5764","ENST00000381103"
"5765","ENST00000558166"
"5766","ENST00000371176"
"5767","ENST00000460021"
"5768","ENST00000343762"
"5769","ENST00000369314"
"5770","ENST00000258886"
"5771","ENST00000392832"
"5772","ENST00000524305"
"5773","ENST00000467464"
"5774","ENST00000557819"
"5775","ENST00000479930"
"5776","ENST00000507036"
"5777","ENST00000315475"
"5778","ENST00000367667"
"5779","ENST00000511049"
"5780","ENST00000294678"
"5781","ENST00000419314"
"5782","ENST00000521580"
"5783","ENST00000295190"
"5784","ENST00000545522"
"5785","ENST00000548411"
"5786","ENST00000367259"
"5787","ENST00000527624"
"5788","ENST00000460236"
"5789","ENST00000429217"
"5790","ENST00000560121"
"5791","ENST00000374012"
"5792","ENST00000284037"
"5793","ENST00000383564"
"5794","ENST00000511293"
"5795","ENST00000467349"
"5796","ENST00000539515"
"5797","ENST00000478842"
"5798","ENST00000420254"
"5799","ENST00000599177"
"5800","ENST00000368814"
"5801","ENST00000524651"
"5802","ENST00000509910"
"5803","ENST00000249269"
"5804","ENST00000424861"
"5805","ENST00000416219"
"5806","ENST00000602677"
"5807","ENST00000630534"
"5808","ENST00000483539"
"5809","ENST00000496830"
"5810","ENST00000476978"
"5811","ENST00000452554"
"5812","ENST00000288774"
"5813","ENST00000530393"
"5814","ENST00000603011"
"5815","ENST00000340553"
"5816","ENST00000393432"
"5817","ENST00000474992"
"5818","ENST00000361229"
"5819","ENST00000544786"
"5820","ENST00000476107"
"5821","ENST00000223864"
"5822","ENST00000374300"
"5823","ENST00000487583"
"5824","ENST00000494061"
"5825","ENST00000252032"
"5826","ENST00000264637"
"5827","ENST00000513488"
"5828","ENST00000292778"
"5829","ENST00000509967"
"5830","ENST00000216014"
"5831","ENST00000366645"
"5832","ENST00000588434"
"5833","ENST00000439681"
"5834","ENST00000374007"
"5835","ENST00000369780"
"5836","ENST00000581418"
"5837","ENST00000276390"
"5838","ENST00000517331"
"5839","ENST00000455667"
"5840","ENST00000634142"
"5841","ENST00000463393"
"5842","ENST00000467104"
"5843","ENST00000470655"
"5844","ENST00000543048"
"5845","ENST00000570670"
"5846","ENST00000485175"
"5847","ENST00000619386"
"5848","ENST00000260570"
"5849","ENST00000377465"
"5850","ENST00000488808"
"5851","ENST00000404360"
"5852","ENST00000517413"
"5853","ENST00000416160"
"5854","ENST00000430221"
"5855","ENST00000558953"
"5856","ENST00000621840"
"5857","ENST00000561189"
"5858","ENST00000380345"
"5859","ENST00000592783"
"5860","ENST00000477232"
"5861","ENST00000464920"
"5862","ENST00000442268"
"5863","ENST00000590706"
"5864","ENST00000506971"
"5865","ENST00000485168"
"5866","ENST00000476908"
"5867","ENST00000559329"
"5868","ENST00000469334"
"5869","ENST00000346049"
"5870","ENST00000492617"
"5871","ENST00000367498"
"5872","ENST00000514522"
"5873","ENST00000248211"
"5874","ENST00000442778"
"5875","ENST00000624403"
"5876","ENST00000311832"
"5877","ENST00000591691"
"5878","ENST00000368096"
"5879","ENST00000240100"
"5880","ENST00000426572"
"5881","ENST00000545413"
"5882","ENST00000589027"
"5883","ENST00000542381"
"5884","ENST00000458100"
"5885","ENST00000480136"
"5886","ENST00000573548"
"5887","ENST00000397424"
"5888","ENST00000319017"
"5889","ENST00000426668"
"5890","ENST00000216268"
"5891","ENST00000510359"
"5892","ENST00000515100"
"5893","ENST00000367112"
"5894","ENST00000560793"
"5895","ENST00000464559"
"5896","ENST00000233892"
"5897","ENST00000320699"
"5898","ENST00000479099"
"5899","ENST00000301042"
"5900","ENST00000436591"
"5901","ENST00000524989"
"5902","ENST00000398495"
"5903","ENST00000425034"
"5904","ENST00000485226"
"5905","ENST00000522633"
"5906","ENST00000440339"
"5907","ENST00000260731"
"5908","ENST00000315948"
"5909","ENST00000381496"
"5910","ENST00000611516"
"5911","ENST00000471847"
"5912","ENST00000616409"
"5913","ENST00000247191"
"5914","ENST00000604220"
"5915","ENST00000559122"
"5916","ENST00000631492"
"5917","ENST00000329101"
"5918","ENST00000578013"
"5919","ENST00000553538"
"5920","ENST00000614708"
"5921","ENST00000415680"
"5922","ENST00000583354"
"5923","ENST00000395851"
"5924","ENST00000454197"
"5925","ENST00000431642"
"5926","ENST00000559447"
"5927","ENST00000267884"
"5928","ENST00000504999"
"5929","ENST00000205557"
"5930","ENST00000594723"
"5931","ENST00000368621"
"5932","ENST00000534746"
"5933","ENST00000558364"
"5934","ENST00000374723"
"5935","ENST00000258538"
"5936","ENST00000370500"
"5937","ENST00000580083"
"5938","ENST00000506157"
"5939","ENST00000395640"
"5940","ENST00000519771"
"5941","ENST00000376262"
"5942","ENST00000355264"
"5943","ENST00000623461"
"5944","ENST00000393003"
"5945","ENST00000461646"
"5946","ENST00000358747"
"5947","ENST00000441174"
"5948","ENST00000454679"
"5949","ENST00000604093"
"5950","ENST00000494233"
"5951","ENST00000561623"
"5952","ENST00000597896"
"5953","ENST00000490846"
"5954","ENST00000590536"
"5955","ENST00000265000"
"5956","ENST00000540016"
"5957","ENST00000324593"
"5958","ENST00000395211"
"5959","ENST00000599353"
"5960","ENST00000418359"
"5961","ENST00000557250"
"5962","ENST00000633176"
"5963","ENST00000261834"
"5964","ENST00000466424"
"5965","ENST00000216733"
"5966","ENST00000554892"
"5967","ENST00000509565"
"5968","ENST00000426361"
"5969","ENST00000445886"
"5970","ENST00000373954"
"5971","ENST00000561116"
"5972","ENST00000480806"
"5973","ENST00000544106"
"5974","ENST00000444712"
"5975","ENST00000589054"
"5976","ENST00000488485"
"5977","ENST00000392129"
"5978","ENST00000520384"
"5979","ENST00000555833"
"5980","ENST00000367294"
"5981","ENST00000569941"
"5982","ENST00000247226"
"5983","ENST00000498117"
"5984","ENST00000368827"
"5985","ENST00000463916"
"5986","ENST00000600909"
"5987","ENST00000484732"
"5988","ENST00000395465"
"5989","ENST00000595071"
"5990","ENST00000568781"
"5991","ENST00000481905"
"5992","ENST00000552929"
"5993","ENST00000321797"
"5994","ENST00000487233"
"5995","ENST00000397955"
"5996","ENST00000379060"
"5997","ENST00000341183"
"5998","ENST00000557663"
"5999","ENST00000262318"
"6000","ENST00000377263"
"6001","ENST00000334815"
"6002","ENST00000528991"
"6003","ENST00000397807"
"6004","ENST00000568239"
"6005","ENST00000502992"
"6006","ENST00000558017"
"6007","ENST00000334121"
"6008","ENST00000460188"
"6009","ENST00000484439"
"6010","ENST00000484159"
"6011","ENST00000563741"
"6012","ENST00000520517"
"6013","ENST00000262051"
"6014","ENST00000465213"
"6015","ENST00000598770"
"6016","ENST00000598744"
"6017","ENST00000583249"
"6018","ENST00000585824"
"6019","ENST00000487711"
"6020","ENST00000394114"
"6021","ENST00000633243"
"6022","ENST00000632163"
"6023","ENST00000507906"
"6024","ENST00000371552"
"6025","ENST00000427854"
"6026","ENST00000371741"
"6027","ENST00000452897"
"6028","ENST00000380649"
"6029","ENST00000529032"
"6030","ENST00000427191"
"6031","ENST00000508973"
"6032","ENST00000396196"
"6033","ENST00000576579"
"6034","ENST00000299687"
"6035","ENST00000312239"
"6036","ENST00000494296"
"6037","ENST00000633663"
"6038","ENST00000342251"
"6039","ENST00000627328"
"6040","ENST00000352998"
"6041","ENST00000389641"
"6042","ENST00000487178"
"6043","ENST00000447185"
"6044","ENST00000252813"
