"","x"
"7332","ENST00000464283"
"7333","ENST00000367186"
"7334","ENST00000526172"
"7335","ENST00000537740"
"7336","ENST00000342232"
"7337","ENST00000551457"
"7338","ENST00000539486"
"7339","ENST00000543714"
"7340","ENST00000448420"
"7341","ENST00000506357"
"7342","ENST00000539748"
"7343","ENST00000341441"
"7344","ENST00000413787"
"7345","ENST00000589478"
"7346","ENST00000472778"
"7347","ENST00000484684"
"7348","ENST00000618846"
"7349","ENST00000486341"
"7350","ENST00000268383"
"7351","ENST00000356384"
"7352","ENST00000609656"
"7353","ENST00000579988"
"7354","ENST00000295304"
"7355","ENST00000371802"
"7356","ENST00000612350"
"7357","ENST00000530326"
"7358","ENST00000409822"
"7359","ENST00000346348"
"7360","ENST00000443524"
"7361","ENST00000583866"
"7362","ENST00000461837"
"7363","ENST00000563498"
"7364","ENST00000465162"
"7365","ENST00000497348"
"7366","ENST00000520877"
"7367","ENST00000454849"
"7368","ENST00000609199"
"7369","ENST00000460749"
"7370","ENST00000409525"
"7371","ENST00000589559"
"7372","ENST00000509587"
"7373","ENST00000338121"
"7374","ENST00000460170"
"7375","ENST00000545888"
"7376","ENST00000342983"
"7377","ENST00000524577"
"7378","ENST00000526981"
"7379","ENST00000591598"
"7380","ENST00000395119"
"7381","ENST00000471767"
"7382","ENST00000360060"
"7383","ENST00000557289"
"7384","ENST00000578305"
"7385","ENST00000261401"
"7386","ENST00000493763"
"7387","ENST00000567423"
"7388","ENST00000565226"
"7389","ENST00000395451"
"7390","ENST00000328392"
"7391","ENST00000546893"
"7392","ENST00000629438"
"7393","ENST00000546488"
"7394","ENST00000523801"
"7395","ENST00000581509"
"7396","ENST00000369487"
"7397","ENST00000475162"
"7398","ENST00000558519"
"7399","ENST00000354161"
"7400","ENST00000320619"
"7401","ENST00000579591"
"7402","ENST00000623865"
"7403","ENST00000338591"
"7404","ENST00000444817"
"7405","ENST00000626700"
"7406","ENST00000542667"
"7407","ENST00000553191"
"7408","ENST00000358933"
"7409","ENST00000481392"
"7410","ENST00000629526"
"7411","ENST00000628415"
"7412","ENST00000568575"
"7413","ENST00000245552"
"7414","ENST00000264051"
"7415","ENST00000473905"
"7416","ENST00000434658"
"7417","ENST00000254803"
"7418","ENST00000382899"
"7419","ENST00000553751"
"7420","ENST00000327858"
"7421","ENST00000474395"
"7422","ENST00000586807"
"7423","ENST00000456820"
"7424","ENST00000569140"
"7425","ENST00000420138"
"7426","ENST00000624809"
"7427","ENST00000532356"
"7428","ENST00000306480"
"7429","ENST00000253457"
"7430","ENST00000597802"
"7431","ENST00000587372"
"7432","ENST00000600888"
"7433","ENST00000529737"
"7434","ENST00000416705"
"7435","ENST00000531857"
"7436","ENST00000524176"
"7437","ENST00000228872"
"7438","ENST00000443791"
"7439","ENST00000572836"
"7440","ENST00000459727"
"7441","ENST00000429154"
"7442","ENST00000618945"
"7443","ENST00000598020"
"7444","ENST00000370055"
"7445","ENST00000549242"
"7446","ENST00000358755"
"7447","ENST00000518730"
"7448","ENST00000411828"
"7449","ENST00000528406"
"7450","ENST00000535560"
"7451","ENST00000574991"
"7452","ENST00000531709"
"7453","ENST00000433463"
"7454","ENST00000568649"
"7455","ENST00000610443"
"7456","ENST00000604621"
"7457","ENST00000310754"
"7458","ENST00000056217"
"7459","ENST00000569207"
"7460","ENST00000491166"
"7461","ENST00000430799"
"7462","ENST00000577624"
"7463","ENST00000545094"
"7464","ENST00000394332"
"7465","ENST00000592484"
"7466","ENST00000344980"
"7467","ENST00000373298"
"7468","ENST00000559066"
"7469","ENST00000469058"
"7470","ENST00000247020"
"7471","ENST00000628627"
"7472","ENST00000320330"
"7473","ENST00000395270"
"7474","ENST00000602888"
"7475","ENST00000622098"
"7476","ENST00000413687"
"7477","ENST00000594824"
"7478","ENST00000380412"
"7479","ENST00000518714"
"7480","ENST00000431776"
"7481","ENST00000540688"
"7482","ENST00000602307"
"7483","ENST00000476915"
"7484","ENST00000307839"
"7485","ENST00000537804"
"7486","ENST00000492912"
"7487","ENST00000554867"
"7488","ENST00000290130"
"7489","ENST00000558510"
"7490","ENST00000418483"
"7491","ENST00000502935"
"7492","ENST00000330398"
"7493","ENST00000569251"
"7494","ENST00000547413"
"7495","ENST00000611795"
"7496","ENST00000533958"
"7497","ENST00000619992"
"7498","ENST00000615612"
"7499","ENST00000594213"
"7500","ENST00000583940"
"7501","ENST00000588420"
"7502","ENST00000294435"
"7503","ENST00000494149"
"7504","ENST00000313401"
"7505","ENST00000368802"
"7506","ENST00000482052"
"7507","ENST00000355628"
"7508","ENST00000484375"
"7509","ENST00000468119"
"7510","ENST00000546337"
"7511","ENST00000574790"
"7512","ENST00000620693"
"7513","ENST00000370486"
"7514","ENST00000612478"
"7515","ENST00000411915"
"7516","ENST00000571059"
"7517","ENST00000343818"
"7518","ENST00000358369"
"7519","ENST00000382519"
"7520","ENST00000424722"
"7521","ENST00000556153"
"7522","ENST00000291775"
"7523","ENST00000517314"
"7524","ENST00000556644"
"7525","ENST00000524642"
"7526","ENST00000428559"
"7527","ENST00000627490"
"7528","ENST00000602644"
"7529","ENST00000469849"
"7530","ENST00000287771"
"7531","ENST00000512337"
"7532","ENST00000594350"
"7533","ENST00000361483"
"7534","ENST00000472800"
"7535","ENST00000547665"
"7536","ENST00000532701"
"7537","ENST00000436280"
"7538","ENST00000460321"
"7539","ENST00000312263"
"7540","ENST00000466708"
"7541","ENST00000448120"
"7542","ENST00000553331"
"7543","ENST00000310032"
"7544","ENST00000345117"
"7545","ENST00000496906"
"7546","ENST00000559035"
"7547","ENST00000596351"
"7548","ENST00000254759"
"7549","ENST00000514106"
"7550","ENST00000302541"
"7551","ENST00000406895"
"7552","ENST00000221891"
"7553","ENST00000509696"
"7554","ENST00000323701"
"7555","ENST00000517403"
"7556","ENST00000418170"
"7557","ENST00000487448"
"7558","ENST00000412359"
"7559","ENST00000290949"
"7560","ENST00000583178"
"7561","ENST00000577210"
"7562","ENST00000543621"
"7563","ENST00000409772"
"7564","ENST00000481458"
"7565","ENST00000469354"
"7566","ENST00000495392"
"7567","ENST00000547423"
"7568","ENST00000537981"
"7569","ENST00000350721"
"7570","ENST00000463696"
"7571","ENST00000411985"
"7572","ENST00000409433"
"7573","ENST00000368347"
"7574","ENST00000533455"
"7575","ENST00000263205"
"7576","ENST00000531659"
"7577","ENST00000525899"
"7578","ENST00000521645"
"7579","ENST00000584685"
"7580","ENST00000352127"
"7581","ENST00000336615"
"7582","ENST00000306185"
"7583","ENST00000603040"
"7584","ENST00000367666"
"7585","ENST00000465404"
"7586","ENST00000358161"
"7587","ENST00000279230"
"7588","ENST00000530180"
"7589","ENST00000369713"
"7590","ENST00000421276"
"7591","ENST00000342101"
"7592","ENST00000546760"
"7593","ENST00000423325"
"7594","ENST00000589599"
"7595","ENST00000409317"
"7596","ENST00000441952"
"7597","ENST00000491456"
"7598","ENST00000563447"
"7599","ENST00000527014"
"7600","ENST00000589625"
"7601","ENST00000496263"
"7602","ENST00000361006"
"7603","ENST00000428106"
"7604","ENST00000514812"
"7605","ENST00000575059"
"7606","ENST00000612052"
"7607","ENST00000603393"
"7608","ENST00000534500"
"7609","ENST00000569182"
"7610","ENST00000517699"
"7611","ENST00000495565"
"7612","ENST00000457480"
"7613","ENST00000621359"
"7614","ENST00000395532"
"7615","ENST00000579505"
"7616","ENST00000628044"
"7617","ENST00000612065"
"7618","ENST00000479053"
"7619","ENST00000341832"
"7620","ENST00000572658"
"7621","ENST00000589638"
"7622","ENST00000393459"
"7623","ENST00000498411"
"7624","ENST00000261866"
"7625","ENST00000529373"
"7626","ENST00000303809"
"7627","ENST00000433097"
"7628","ENST00000222553"
"7629","ENST00000593363"
"7630","ENST00000590782"
"7631","ENST00000487366"
"7632","ENST00000581237"
"7633","ENST00000586900"
"7634","ENST00000436400"
"7635","ENST00000308796"
"7636","ENST00000493668"
"7637","ENST00000520781"
"7638","ENST00000342287"
"7639","ENST00000620599"
"7640","ENST00000461182"
"7641","ENST00000567520"
"7642","ENST00000587905"
"7643","ENST00000607355"
"7644","ENST00000591425"
"7645","ENST00000452648"
"7646","ENST00000487364"
"7647","ENST00000521450"
"7648","ENST00000441097"
"7649","ENST00000572599"
"7650","ENST00000296504"
"7651","ENST00000368235"
"7652","ENST00000437955"
"7653","ENST00000507981"
"7654","ENST00000490193"
"7655","ENST00000564200"
"7656","ENST00000559835"
"7657","ENST00000306730"
"7658","ENST00000461576"
"7659","ENST00000539705"
"7660","ENST00000555118"
"7661","ENST00000467348"
"7662","ENST00000464078"
"7663","ENST00000397708"
"7664","ENST00000632221"
"7665","ENST00000377244"
"7666","ENST00000477557"
"7667","ENST00000491407"
"7668","ENST00000494999"
"7669","ENST00000554805"
"7670","ENST00000564067"
"7671","ENST00000309877"
"7672","ENST00000566775"
"7673","ENST00000589867"
"7674","ENST00000521536"
"7675","ENST00000462613"
"7676","ENST00000378578"
"7677","ENST00000539702"
"7678","ENST00000393915"
"7679","ENST00000486847"
"7680","ENST00000549934"
"7681","ENST00000574938"
"7682","ENST00000394236"
"7683","ENST00000548849"
"7684","ENST00000529880"
"7685","ENST00000261653"
"7686","ENST00000369649"
"7687","ENST00000563490"
"7688","ENST00000614170"
"7689","ENST00000262455"
"7690","ENST00000470922"
"7691","ENST00000276689"
"7692","ENST00000435719"
"7693","ENST00000238823"
"7694","ENST00000511762"
"7695","ENST00000237642"
"7696","ENST00000533573"
"7697","ENST00000204679"
"7698","ENST00000429022"
"7699","ENST00000566243"
"7700","ENST00000484081"
"7701","ENST00000429182"
"7702","ENST00000519401"
"7703","ENST00000330475"
"7704","ENST00000369857"
"7705","ENST00000366442"
"7706","ENST00000523061"
"7707","ENST00000540269"
"7708","ENST00000528833"
"7709","ENST00000409653"
"7710","ENST00000598298"
"7711","ENST00000338561"
"7712","ENST00000571160"
"7713","ENST00000478732"
"7714","ENST00000453316"
"7715","ENST00000336174"
"7716","ENST00000481966"
"7717","ENST00000409248"
"7718","ENST00000264930"
"7719","ENST00000325590"
"7720","ENST00000376983"
"7721","ENST00000524628"
"7722","ENST00000371755"
"7723","ENST00000263741"
"7724","ENST00000360304"
"7725","ENST00000490986"
"7726","ENST00000626563"
"7727","ENST00000309007"
"7728","ENST00000286371"
"7729","ENST00000486685"
"7730","ENST00000477415"
"7731","ENST00000341049"
"7732","ENST00000559431"
"7733","ENST00000513346"
"7734","ENST00000453308"
"7735","ENST00000242209"
"7736","ENST00000330194"
"7737","ENST00000426119"
"7738","ENST00000595185"
"7739","ENST00000522111"
"7740","ENST00000374975"
"7741","ENST00000323853"
"7742","ENST00000540232"
"7743","ENST00000463657"
"7744","ENST00000446031"
"7745","ENST00000588367"
"7746","ENST00000589693"
"7747","ENST00000569610"
"7748","ENST00000481743"
"7749","ENST00000350849"
"7750","ENST00000462970"
"7751","ENST00000356091"
"7752","ENST00000535182"
"7753","ENST00000552217"
"7754","ENST00000529273"
"7755","ENST00000467117"
"7756","ENST00000406752"
"7757","ENST00000455372"
"7758","ENST00000590644"
"7759","ENST00000269724"
"7760","ENST00000382374"
"7761","ENST00000611844"
"7762","ENST00000565255"
"7763","ENST00000580885"
"7764","ENST00000343106"
"7765","ENST00000540090"
"7766","ENST00000369603"
"7767","ENST00000528491"
"7768","ENST00000592412"
"7769","ENST00000329967"
"7770","ENST00000545555"
"7771","ENST00000471028"
"7772","ENST00000535527"
"7773","ENST00000566871"
"7774","ENST00000468093"
"7775","ENST00000566540"
"7776","ENST00000418115"
"7777","ENST00000553605"
"7778","ENST00000345617"
"7779","ENST00000512620"
"7780","ENST00000465467"
"7781","ENST00000487266"
"7782","ENST00000374647"
"7783","ENST00000399977"
"7784","ENST00000611479"
"7785","ENST00000487378"
"7786","ENST00000507175"
"7787","ENST00000416035"
"7788","ENST00000477119"
"7789","ENST00000583024"
"7790","ENST00000486019"
"7791","ENST00000336733"
"7792","ENST00000470660"
"7793","ENST00000423692"
"7794","ENST00000497827"
"7795","ENST00000494094"
"7796","ENST00000566150"
"7797","ENST00000435881"
"7798","ENST00000397042"
"7799","ENST00000414979"
"7800","ENST00000224073"
"7801","ENST00000594806"
"7802","ENST00000543265"
"7803","ENST00000526822"
"7804","ENST00000534257"
"7805","ENST00000447574"
"7806","ENST00000533961"
"7807","ENST00000580090"
"7808","ENST00000588545"
"7809","ENST00000298292"
"7810","ENST00000468601"
"7811","ENST00000558800"
"7812","ENST00000565410"
"7813","ENST00000396618"
"7814","ENST00000477462"
"7815","ENST00000572721"
"7816","ENST00000626375"
"7817","ENST00000556141"
"7818","ENST00000606080"
"7819","ENST00000423277"
"7820","ENST00000485708"
"7821","ENST00000456433"
"7822","ENST00000469616"
"7823","ENST00000599231"
"7824","ENST00000417069"
"7825","ENST00000417349"
"7826","ENST00000329687"
"7827","ENST00000540113"
"7828","ENST00000339737"
"7829","ENST00000595912"
"7830","ENST00000528782"
"7831","ENST00000565108"
"7832","ENST00000627934"
"7833","ENST00000529992"
"7834","ENST00000577422"
"7835","ENST00000583655"
"7836","ENST00000432659"
"7837","ENST00000311177"
"7838","ENST00000616825"
"7839","ENST00000412544"
"7840","ENST00000578323"
"7841","ENST00000360426"
"7842","ENST00000498285"
"7843","ENST00000416208"
"7844","ENST00000465020"
"7845","ENST00000479848"
"7846","ENST00000467054"
"7847","ENST00000568434"
"7848","ENST00000467857"
"7849","ENST00000534106"
"7850","ENST00000453260"
"7851","ENST00000597836"
"7852","ENST00000564640"
"7853","ENST00000250937"
"7854","ENST00000280326"
"7855","ENST00000577450"
"7856","ENST00000600947"
"7857","ENST00000517973"
"7858","ENST00000539284"
"7859","ENST00000587197"
"7860","ENST00000531351"
"7861","ENST00000562120"
"7862","ENST00000495385"
"7863","ENST00000587591"
"7864","ENST00000533297"
"7865","ENST00000548045"
"7866","ENST00000615167"
"7867","ENST00000565213"
"7868","ENST00000628658"
"7869","ENST00000482614"
"7870","ENST00000439780"
"7871","ENST00000528303"
"7872","ENST00000517481"
"7873","ENST00000433559"
"7874","ENST00000497877"
"7875","ENST00000486447"
"7876","ENST00000358335"
"7877","ENST00000433912"
"7878","ENST00000470830"
"7879","ENST00000229708"
"7880","ENST00000463626"
"7881","ENST00000435437"
"7882","ENST00000521152"
"7883","ENST00000532128"
"7884","ENST00000468487"
"7885","ENST00000544675"
"7886","ENST00000337714"
"7887","ENST00000530293"
"7888","ENST00000571071"
"7889","ENST00000518074"
"7890","ENST00000611799"
"7891","ENST00000547232"
"7892","ENST00000469100"
"7893","ENST00000490891"
"7894","ENST00000531159"
"7895","ENST00000421914"
"7896","ENST00000528357"
"7897","ENST00000558102"
"7898","ENST00000568988"
"7899","ENST00000265284"
"7900","ENST00000266673"
"7901","ENST00000436881"
"7902","ENST00000593215"
"7903","ENST00000542845"
"7904","ENST00000383372"
"7905","ENST00000360843"
"7906","ENST00000530251"
"7907","ENST00000469176"
"7908","ENST00000600230"
"7909","ENST00000262544"
"7910","ENST00000471161"
"7911","ENST00000287713"
"7912","ENST00000509646"
"7913","ENST00000552490"
"7914","ENST00000358918"
"7915","ENST00000518219"
"7916","ENST00000474715"
"7917","ENST00000440541"
"7918","ENST00000490460"
"7919","ENST00000492622"
"7920","ENST00000417099"
"7921","ENST00000522782"
"7922","ENST00000461768"
"7923","ENST00000533274"
"7924","ENST00000592052"
"7925","ENST00000311008"
"7926","ENST00000427561"
"7927","ENST00000439838"
"7928","ENST00000460503"
"7929","ENST00000456306"
"7930","ENST00000631576"
"7931","ENST00000581438"
"7932","ENST00000519582"
"7933","ENST00000631667"
"7934","ENST00000519124"
"7935","ENST00000490796"
"7936","ENST00000554182"
"7937","ENST00000292494"
"7938","ENST00000529404"
"7939","ENST00000509502"
"7940","ENST00000421087"
"7941","ENST00000262013"
"7942","ENST00000471229"
"7943","ENST00000418688"
"7944","ENST00000555710"
"7945","ENST00000369075"
"7946","ENST00000488633"
"7947","ENST00000487079"
"7948","ENST00000356455"
"7949","ENST00000396973"
"7950","ENST00000567113"
"7951","ENST00000621424"
"7952","ENST00000483713"
"7953","ENST00000570014"
"7954","ENST00000457307"
"7955","ENST00000360325"
"7956","ENST00000599732"
"7957","ENST00000531447"
"7958","ENST00000339818"
"7959","ENST00000587818"
"7960","ENST00000537841"
"7961","ENST00000373424"
"7962","ENST00000443943"
"7963","ENST00000619610"
"7964","ENST00000308769"
"7965","ENST00000561697"
"7966","ENST00000436233"
"7967","ENST00000593760"
"7968","ENST00000409753"
"7969","ENST00000450375"
"7970","ENST00000527311"
"7971","ENST00000442035"
"7972","ENST00000328969"
"7973","ENST00000306052"
"7974","ENST00000616271"
"7975","ENST00000626004"
"7976","ENST00000432543"
"7977","ENST00000284503"
"7978","ENST00000366856"
"7979","ENST00000524086"
"7980","ENST00000477909"
"7981","ENST00000420696"
"7982","ENST00000463155"
"7983","ENST00000440732"
"7984","ENST00000471255"
"7985","ENST00000414650"
"7986","ENST00000451301"
"7987","ENST00000357700"
"7988","ENST00000376649"
"7989","ENST00000490453"
"7990","ENST00000555647"
"7991","ENST00000332035"
"7992","ENST00000492164"
"7993","ENST00000356432"
"7994","ENST00000300737"
"7995","ENST00000629089"
"7996","ENST00000626746"
"7997","ENST00000455989"
"7998","ENST00000531751"
"7999","ENST00000534770"
"8000","ENST00000406593"
"8001","ENST00000571988"
"8002","ENST00000591897"
"8003","ENST00000376667"
"8004","ENST00000199389"
"8005","ENST00000382580"
"8006","ENST00000524635"
"8007","ENST00000579082"
"8008","ENST00000492585"
"8009","ENST00000555301"
"8010","ENST00000374104"
"8011","ENST00000380198"
"8012","ENST00000449862"
"8013","ENST00000578997"
"8014","ENST00000585778"
"8015","ENST00000595464"
"8016","ENST00000532856"
"8017","ENST00000437719"
"8018","ENST00000468686"
"8019","ENST00000520295"
"8020","ENST00000610928"
"8021","ENST00000222597"
"8022","ENST00000534546"
"8023","ENST00000605935"
"8024","ENST00000587566"
"8025","ENST00000577228"
"8026","ENST00000494511"
"8027","ENST00000302746"
"8028","ENST00000360951"
"8029","ENST00000421117"
"8030","ENST00000586039"
"8031","ENST00000545115"
"8032","ENST00000506587"
"8033","ENST00000588273"
"8034","ENST00000515752"
"8035","ENST00000554974"
"8036","ENST00000356613"
"8037","ENST00000526196"
"8038","ENST00000586541"
"8039","ENST00000609375"
"8040","ENST00000533498"
"8041","ENST00000333256"
"8042","ENST00000504880"
"8043","ENST00000579978"
"8044","ENST00000264198"
"8045","ENST00000534432"
"8046","ENST00000534023"
"8047","ENST00000527430"
"8048","ENST00000563892"
"8049","ENST00000473960"
"8050","ENST00000468597"
"8051","ENST00000344532"
"8052","ENST00000603017"
"8053","ENST00000524667"
"8054","ENST00000322357"
"8055","ENST00000566011"
"8056","ENST00000449103"
"8057","ENST00000590278"
"8058","ENST00000419162"
"8059","ENST00000424977"
"8060","ENST00000583932"
"8061","ENST00000491310"
"8062","ENST00000570355"
"8063","ENST00000561380"
"8064","ENST00000246117"
"8065","ENST00000629069"
"8066","ENST00000483980"
"8067","ENST00000577128"
"8068","ENST00000571237"
"8069","ENST00000368328"
"8070","ENST00000463447"
"8071","ENST00000269740"
"8072","ENST00000550653"
"8073","ENST00000217971"
"8074","ENST00000494222"
"8075","ENST00000559537"
"8076","ENST00000324856"
"8077","ENST00000379530"
"8078","ENST00000394833"
"8079","ENST00000587184"
"8080","ENST00000395913"
"8081","ENST00000530368"
"8082","ENST00000498536"
"8083","ENST00000301838"
"8084","ENST00000354488"
"8085","ENST00000496817"
"8086","ENST00000367621"
"8087","ENST00000483848"
"8088","ENST00000547048"
"8089","ENST00000396861"
"8090","ENST00000498562"
"8091","ENST00000569733"
"8092","ENST00000509410"
"8093","ENST00000580551"
"8094","ENST00000590247"
"8095","ENST00000623083"
"8096","ENST00000512695"
"8097","ENST00000546350"
"8098","ENST00000467213"
"8099","ENST00000368947"
"8100","ENST00000507563"
"8101","ENST00000452915"
"8102","ENST00000485781"
"8103","ENST00000602785"
"8104","ENST00000254928"
"8105","ENST00000560725"
"8106","ENST00000585479"
"8107","ENST00000512594"
"8108","ENST00000366609"
"8109","ENST00000417572"
"8110","ENST00000349893"
"8111","ENST00000467635"
"8112","ENST00000478382"
"8113","ENST00000454134"
"8114","ENST00000301015"
"8115","ENST00000498454"
"8116","ENST00000485043"
"8117","ENST00000493095"
"8118","ENST00000503886"
"8119","ENST00000403593"
"8120","ENST00000457828"
"8121","ENST00000587673"
"8122","ENST00000379166"
"8123","ENST00000329092"
"8124","ENST00000596208"
"8125","ENST00000473062"
"8126","ENST00000582848"
"8127","ENST00000538789"
"8128","ENST00000590127"
"8129","ENST00000541930"
"8130","ENST00000553314"
"8131","ENST00000304920"
"8132","ENST00000370371"
"8133","ENST00000341590"
"8134","ENST00000417171"
"8135","ENST00000544743"
"8136","ENST00000462666"
"8137","ENST00000394524"
"8138","ENST00000393928"
"8139","ENST00000265100"
"8140","ENST00000346855"
"8141","ENST00000505423"
"8142","ENST00000394665"
"8143","ENST00000439026"
"8144","ENST00000404814"
"8145","ENST00000536098"
"8146","ENST00000424135"
"8147","ENST00000514723"
"8148","ENST00000559249"
"8149","ENST00000452985"
"8150","ENST00000513139"
"8151","ENST00000424932"
"8152","ENST00000373474"
"8153","ENST00000587368"
"8154","ENST00000602914"
"8155","ENST00000498169"
"8156","ENST00000529372"
"8157","ENST00000543035"
"8158","ENST00000405925"
"8159","ENST00000417731"
"8160","ENST00000495761"
"8161","ENST00000314616"
"8162","ENST00000552155"
"8163","ENST00000203630"
"8164","ENST00000544970"
"8165","ENST00000519207"
"8166","ENST00000370069"
"8167","ENST00000471741"
"8168","ENST00000268605"
"8169","ENST00000552916"
"8170","ENST00000485205"
"8171","ENST00000446305"
"8172","ENST00000588009"
"8173","ENST00000272521"
"8174","ENST00000466401"
"8175","ENST00000481869"
"8176","ENST00000322927"
"8177","ENST00000282276"
"8178","ENST00000397007"
"8179","ENST00000599105"
"8180","ENST00000277882"
"8181","ENST00000601605"
"8182","ENST00000511437"
"8183","ENST00000215980"
"8184","ENST00000490738"
"8185","ENST00000511298"
"8186","ENST00000624710"
"8187","ENST00000506378"
"8188","ENST00000267103"
"8189","ENST00000552692"
"8190","ENST00000526330"
"8191","ENST00000585333"
"8192","ENST00000529364"
"8193","ENST00000259727"
"8194","ENST00000532719"
"8195","ENST00000424424"
"8196","ENST00000546672"
"8197","ENST00000518010"
"8198","ENST00000472754"
"8199","ENST00000482998"
"8200","ENST00000336812"
"8201","ENST00000523212"
"8202","ENST00000615771"
"8203","ENST00000575214"
"8204","ENST00000533947"
"8205","ENST00000263202"
"8206","ENST00000564304"
"8207","ENST00000422125"
"8208","ENST00000377960"
"8209","ENST00000414373"
"8210","ENST00000358784"
"8211","ENST00000563856"
"8212","ENST00000625200"
"8213","ENST00000414011"
"8214","ENST00000575350"
"8215","ENST00000354866"
"8216","ENST00000571178"
"8217","ENST00000602561"
"8218","ENST00000520774"
"8219","ENST00000504796"
"8220","ENST00000587711"
"8221","ENST00000525815"
"8222","ENST00000338193"
"8223","ENST00000581269"
"8224","ENST00000530353"
"8225","ENST00000489648"
"8226","ENST00000517720"
"8227","ENST00000571311"
"8228","ENST00000523019"
"8229","ENST00000623691"
"8230","ENST00000292450"
"8231","ENST00000599561"
"8232","ENST00000560717"
"8233","ENST00000274787"
"8234","ENST00000548989"
"8235","ENST00000463652"
"8236","ENST00000633287"
"8237","ENST00000448254"
"8238","ENST00000562264"
"8239","ENST00000295522"
"8240","ENST00000597131"
"8241","ENST00000474345"
"8242","ENST00000396782"
"8243","ENST00000481047"
"8244","ENST00000528328"
"8245","ENST00000555134"
"8246","ENST00000346446"
"8247","ENST00000380853"
"8248","ENST00000476935"
"8249","ENST00000524844"
"8250","ENST00000367669"
"8251","ENST00000506572"
"8252","ENST00000503454"
"8253","ENST00000487779"
"8254","ENST00000378670"
"8255","ENST00000373148"
"8256","ENST00000582384"
"8257","ENST00000253778"
"8258","ENST00000604458"
"8259","ENST00000335312"
"8260","ENST00000345264"
"8261","ENST00000570453"
"8262","ENST00000359218"
"8263","ENST00000450765"
"8264","ENST00000484342"
"8265","ENST00000159087"
"8266","ENST00000518776"
"8267","ENST00000559811"
"8268","ENST00000596188"
"8269","ENST00000494126"
"8270","ENST00000507139"
"8271","ENST00000450307"
"8272","ENST00000566445"
"8273","ENST00000457800"
"8274","ENST00000512158"
"8275","ENST00000501943"
"8276","ENST00000484924"
"8277","ENST00000533368"
"8278","ENST00000490231"
"8279","ENST00000522793"
"8280","ENST00000602351"
"8281","ENST00000367577"
"8282","ENST00000623055"
"8283","ENST00000531989"
"8284","ENST00000520627"
"8285","ENST00000427905"
"8286","ENST00000514484"
"8287","ENST00000392632"
"8288","ENST00000617838"
"8289","ENST00000359031"
"8290","ENST00000478576"
"8291","ENST00000503050"
"8292","ENST00000519125"
"8293","ENST00000493471"
"8294","ENST00000371740"
"8295","ENST00000495146"
"8296","ENST00000570519"
"8297","ENST00000552314"
"8298","ENST00000539170"
"8299","ENST00000498841"
"8300","ENST00000553474"
"8301","ENST00000561714"
"8302","ENST00000507232"
"8303","ENST00000488535"
"8304","ENST00000489534"
"8305","ENST00000514156"
"8306","ENST00000460768"
"8307","ENST00000601071"
"8308","ENST00000492543"
"8309","ENST00000596494"
"8310","ENST00000413368"
"8311","ENST00000575087"
"8312","ENST00000460313"
"8313","ENST00000464244"
"8314","ENST00000369937"
"8315","ENST00000608611"
"8316","ENST00000490753"
"8317","ENST00000429746"
"8318","ENST00000394802"
"8319","ENST00000543623"
"8320","ENST00000398991"
"8321","ENST00000426705"
"8322","ENST00000569216"
"8323","ENST00000478424"
"8324","ENST00000571957"
"8325","ENST00000367677"
"8326","ENST00000581486"
"8327","ENST00000482140"
"8328","ENST00000247087"
"8329","ENST00000430077"
"8330","ENST00000596726"
"8331","ENST00000584379"
"8332","ENST00000454976"
"8333","ENST00000633815"
"8334","ENST00000555616"
"8335","ENST00000554477"
"8336","ENST00000454076"
"8337","ENST00000586619"
"8338","ENST00000592197"
"8339","ENST00000463363"
"8340","ENST00000266659"
"8341","ENST00000474351"
"8342","ENST00000542676"
"8343","ENST00000469350"
"8344","ENST00000304786"
"8345","ENST00000574480"
"8346","ENST00000491711"
"8347","ENST00000381591"
"8348","ENST00000533422"
"8349","ENST00000466453"
"8350","ENST00000548567"
"8351","ENST00000513105"
"8352","ENST00000620233"
"8353","ENST00000432603"
"8354","ENST00000567835"
"8355","ENST00000285968"
"8356","ENST00000335327"
"8357","ENST00000485002"
"8358","ENST00000556966"
"8359","ENST00000505981"
"8360","ENST00000370033"
"8361","ENST00000467121"
"8362","ENST00000506133"
"8363","ENST00000618371"
"8364","ENST00000508606"
"8365","ENST00000539573"
"8366","ENST00000488559"
"8367","ENST00000370691"
"8368","ENST00000569451"
"8369","ENST00000603706"
"8370","ENST00000367660"
"8371","ENST00000612341"
"8372","ENST00000570475"
"8373","ENST00000425598"
"8374","ENST00000455285"
"8375","ENST00000587487"
"8376","ENST00000458345"
"8377","ENST00000470713"
"8378","ENST00000406735"
"8379","ENST00000474619"
"8380","ENST00000377843"
"8381","ENST00000318967"
"8382","ENST00000551476"
"8383","ENST00000538375"
"8384","ENST00000368627"
"8385","ENST00000260702"
"8386","ENST00000514089"
"8387","ENST00000333213"
"8388","ENST00000279804"
"8389","ENST00000391860"
"8390","ENST00000268668"
"8391","ENST00000543688"
"8392","ENST00000515209"
"8393","ENST00000533005"
"8394","ENST00000477620"
"8395","ENST00000378617"
"8396","ENST00000462052"
"8397","ENST00000478522"
"8398","ENST00000586200"
"8399","ENST00000268482"
"8400","ENST00000590382"
"8401","ENST00000556972"
"8402","ENST00000253055"
"8403","ENST00000449603"
"8404","ENST00000525688"
"8405","ENST00000477172"
"8406","ENST00000474564"
"8407","ENST00000531884"
