"","x"
"2063","ENSG00000180855"
"2064","ENSG00000253203"
"2065","ENSG00000119397"
"2066","ENSG00000144635"
"2067","ENSG00000135679"
"2068","ENSG00000171634"
"2069","ENSG00000259040"
"2070","ENSG00000160336"
"2071","ENSG00000198198"
"2072","ENSG00000275947"
"2073","ENSG00000168758"
"2074","ENSG00000130559"
"2075","ENSG00000164164"
"2076","ENSG00000197457"
"2077","ENSG00000122965"
"2078","ENSG00000167555"
"2079","ENSG00000158161"
"2080","ENSG00000184731"
"2081","ENSG00000137843"
"2082","ENSG00000250120"
"2083","ENSG00000236490"
"2084","ENSG00000119599"
"2085","ENSG00000116754"
"2086","ENSG00000255185"
"2087","ENSG00000140488"
"2088","ENSG00000165832"
"2089","ENSG00000242852"
"2090","ENSG00000113812"
"2091","ENSG00000121210"
"2092","ENSG00000182318"
"2093","ENSG00000256223"
"2094","ENSG00000138326"
"2095","ENSG00000255302"
"2096","ENSG00000147044"
"2097","ENSG00000101276"
"2098","ENSG00000145592"
"2099","ENSG00000175591"
"2100","ENSG00000130844"
"2101","ENSG00000104047"
"2102","ENSG00000163576"
"2103","ENSG00000187866"
"2104","ENSG00000147124"
"2105","ENSG00000174720"
"2106","ENSG00000253683"
"2107","ENSG00000075303"
"2108","ENSG00000132763"
"2109","ENSG00000234797"
"2110","ENSG00000068745"
"2111","ENSG00000113384"
"2112","ENSG00000166037"
"2113","ENSG00000166681"
"2114","ENSG00000276550"
"2115","ENSG00000150556"
"2116","ENSG00000119673"
"2117","ENSG00000166170"
"2118","ENSG00000157106"
"2119","ENSG00000120616"
"2120","ENSG00000162927"
"2121","ENSG00000187626"
"2122","ENSG00000233476"
"2123","ENSG00000102471"
"2124","ENSG00000216937"
"2125","ENSG00000101843"
"2126","ENSG00000116205"
"2127","ENSG00000122257"
"2128","ENSG00000187231"
"2129","ENSG00000103811"
"2130","ENSG00000271425"
"2131","ENSG00000133138"
"2132","ENSG00000188596"
"2133","ENSG00000111727"
"2134","ENSG00000140350"
"2135","ENSG00000175354"
"2136","ENSG00000157426"
"2137","ENSG00000066557"
"2138","ENSG00000071189"
"2139","ENSG00000122507"
"2140","ENSG00000273397"
"2141","ENSG00000141314"
"2142","ENSG00000143669"
"2143","ENSG00000118181"
"2144","ENSG00000119787"
"2145","ENSG00000203943"
"2146","ENSG00000176428"
"2147","ENSG00000213213"
"2148","ENSG00000143079"
"2149","ENSG00000157107"
"2150","ENSG00000185710"
"2151","ENSG00000165029"
"2152","ENSG00000204084"
"2153","ENSG00000134698"
"2154","ENSG00000122884"
"2155","ENSG00000171827"
"2156","ENSG00000100116"
"2157","ENSG00000154059"
"2158","ENSG00000174804"
"2159","ENSG00000276547"
"2160","ENSG00000257512"
"2161","ENSG00000277276"
"2162","ENSG00000169641"
"2163","ENSG00000106018"
"2164","ENSG00000138286"
"2165","ENSG00000187122"
"2166","ENSG00000173559"
"2167","ENSG00000269897"
"2168","ENSG00000005884"
"2169","ENSG00000091039"
"2170","ENSG00000075407"
"2171","ENSG00000147133"
"2172","ENSG00000059691"
"2173","ENSG00000120539"
"2174","ENSG00000255836"
"2175","ENSG00000095794"
"2176","ENSG00000145687"
"2177","ENSG00000138160"
"2178","ENSG00000134049"
"2179","ENSG00000086015"
"2180","ENSG00000196757"
"2181","ENSG00000132141"
"2182","ENSG00000136928"
"2183","ENSG00000171109"
"2184","ENSG00000166526"
"2185","ENSG00000237651"
"2186","ENSG00000140057"
"2187","ENSG00000180376"
"2188","ENSG00000162782"
"2189","ENSG00000278605"
"2190","ENSG00000122550"
"2191","ENSG00000131831"
"2192","ENSG00000128908"
"2193","ENSG00000221909"
"2194","ENSG00000171103"
"2195","ENSG00000084754"
"2196","ENSG00000198908"
"2197","ENSG00000165912"
"2198","ENSG00000144036"
"2199","ENSG00000166716"
"2200","ENSG00000189298"
"2201","ENSG00000163867"
"2202","ENSG00000229524"
"2203","ENSG00000083844"
"2204","ENSG00000152404"
"2205","ENSG00000106006"
"2206","ENSG00000120696"
"2207","ENSG00000239305"
"2208","ENSG00000174498"
"2209","ENSG00000226171"
"2210","ENSG00000189190"
"2211","ENSG00000154781"
"2212","ENSG00000143740"
"2213","ENSG00000130939"
"2214","ENSG00000156650"
"2215","ENSG00000006625"
"2216","ENSG00000174579"
"2217","ENSG00000075240"
"2218","ENSG00000106771"
"2219","ENSG00000138768"
"2220","ENSG00000244444"
"2221","ENSG00000167703"
"2222","ENSG00000106635"
"2223","ENSG00000115942"
"2224","ENSG00000046651"
"2225","ENSG00000005882"
"2226","ENSG00000149403"
"2227","ENSG00000114107"
"2228","ENSG00000172830"
"2229","ENSG00000126821"
"2230","ENSG00000148175"
"2231","ENSG00000123965"
"2232","ENSG00000276497"
"2233","ENSG00000116731"
"2234","ENSG00000204116"
"2235","ENSG00000177425"
"2236","ENSG00000249860"
"2237","ENSG00000132405"
"2238","ENSG00000182107"
"2239","ENSG00000128654"
"2240","ENSG00000196132"
"2241","ENSG00000276463"
"2242","ENSG00000138756"
"2243","ENSG00000183137"
"2244","ENSG00000080371"
"2245","ENSG00000157625"
"2246","ENSG00000174574"
"2247","ENSG00000100577"
"2248","ENSG00000137601"
"2249","ENSG00000243147"
"2250","ENSG00000180008"
"2251","ENSG00000197429"
"2252","ENSG00000104814"
"2253","ENSG00000158966"
"2254","ENSG00000141646"
"2255","ENSG00000100290"
"2256","ENSG00000112144"
"2257","ENSG00000089847"
"2258","ENSG00000104142"
"2259","ENSG00000106609"
"2260","ENSG00000019995"
"2261","ENSG00000205269"
"2262","ENSG00000242247"
"2263","ENSG00000147316"
"2264","ENSG00000165996"
"2265","ENSG00000119699"
"2266","ENSG00000033627"
"2267","ENSG00000150938"
"2268","ENSG00000215641"
"2269","ENSG00000102870"
"2270","ENSG00000143756"
"2271","ENSG00000178700"
"2272","ENSG00000101811"
"2273","ENSG00000114388"
"2274","ENSG00000085832"
"2275","ENSG00000259315"
"2276","ENSG00000197816"
"2277","ENSG00000143545"
"2278","ENSG00000184619"
"2279","ENSG00000163946"
"2280","ENSG00000178177"
"2281","ENSG00000005436"
"2282","ENSG00000102763"
"2283","ENSG00000225141"
"2284","ENSG00000123473"
"2285","ENSG00000139428"
"2286","ENSG00000206149"
"2287","ENSG00000221994"
"2288","ENSG00000101040"
"2289","ENSG00000185532"
"2290","ENSG00000188167"
"2291","ENSG00000156218"
"2292","ENSG00000099954"
"2293","ENSG00000119688"
"2294","ENSG00000136273"
"2295","ENSG00000108506"
"2296","ENSG00000108094"
"2297","ENSG00000166004"
"2298","ENSG00000140319"
"2299","ENSG00000176714"
"2300","ENSG00000112796"
"2301","ENSG00000276464"
"2302","ENSG00000161249"
"2303","ENSG00000162063"
"2304","ENSG00000187193"
"2305","ENSG00000167380"
"2306","ENSG00000159140"
"2307","ENSG00000134452"
"2308","ENSG00000142556"
"2309","ENSG00000273294"
"2310","ENSG00000020129"
"2311","ENSG00000163510"
"2312","ENSG00000162819"
"2313","ENSG00000110318"
"2314","ENSG00000152315"
"2315","ENSG00000204634"
"2316","ENSG00000136152"
"2317","ENSG00000277292"
"2318","ENSG00000234545"
"2319","ENSG00000197969"
"2320","ENSG00000172888"
"2321","ENSG00000103978"
"2322","ENSG00000164151"
"2323","ENSG00000249661"
"2324","ENSG00000177200"
"2325","ENSG00000183111"
"2326","ENSG00000121410"
"2327","ENSG00000173681"
"2328","ENSG00000185630"
"2329","ENSG00000223828"
"2330","ENSG00000165630"
"2331","ENSG00000118729"
"2332","ENSG00000197302"
"2333","ENSG00000143401"
"2334","ENSG00000136874"
"2335","ENSG00000111358"
"2336","ENSG00000124587"
"2337","ENSG00000112655"
"2338","ENSG00000224740"
"2339","ENSG00000283224"
"2340","ENSG00000198585"
"2341","ENSG00000146830"
"2342","ENSG00000150995"
"2343","ENSG00000143190"
"2344","ENSG00000163681"
"2345","ENSG00000144655"
"2346","ENSG00000173209"
"2347","ENSG00000118096"
"2348","ENSG00000100603"
"2349","ENSG00000107242"
"2350","ENSG00000112249"
"2351","ENSG00000129682"
"2352","ENSG00000138376"
"2353","ENSG00000237765"
"2354","ENSG00000168763"
"2355","ENSG00000153060"
"2356","ENSG00000036549"
"2357","ENSG00000112624"
"2358","ENSG00000215375"
"2359","ENSG00000113761"
"2360","ENSG00000160325"
"2361","ENSG00000164252"
"2362","ENSG00000108469"
"2363","ENSG00000182141"
"2364","ENSG00000177191"
"2365","ENSG00000121310"
"2366","ENSG00000100647"
"2367","ENSG00000064309"
"2368","ENSG00000100601"
"2369","ENSG00000103042"
"2370","ENSG00000022976"
"2371","ENSG00000224550"
"2372","ENSG00000134955"
"2373","ENSG00000153786"
"2374","ENSG00000110330"
"2375","ENSG00000232578"
"2376","ENSG00000091136"
"2377","ENSG00000107020"
"2378","ENSG00000276840"
"2379","ENSG00000153066"
"2380","ENSG00000204604"
"2381","ENSG00000283147"
"2382","ENSG00000166912"
"2383","ENSG00000095383"
"2384","ENSG00000063046"
"2385","ENSG00000197037"
"2386","ENSG00000184481"
"2387","ENSG00000100266"
"2388","ENSG00000105793"
"2389","ENSG00000178295"
"2390","ENSG00000142961"
"2391","ENSG00000116489"
"2392","ENSG00000164654"
"2393","ENSG00000234231"
"2394","ENSG00000102935"
"2395","ENSG00000182149"
"2396","ENSG00000152332"
"2397","ENSG00000198399"
"2398","ENSG00000124209"
"2399","ENSG00000141447"
"2400","ENSG00000105223"
"2401","ENSG00000080503"
"2402","ENSG00000164796"
"2403","ENSG00000247746"
"2404","ENSG00000130703"
"2405","ENSG00000250771"
"2406","ENSG00000172977"
"2407","ENSG00000232112"
"2408","ENSG00000072858"
"2409","ENSG00000278540"
"2410","ENSG00000170802"
"2411","ENSG00000188010"
"2412","ENSG00000083838"
"2413","ENSG00000100426"
"2414","ENSG00000118960"
"2415","ENSG00000146833"
"2416","ENSG00000092531"
"2417","ENSG00000102384"
"2418","ENSG00000164610"
"2419","ENSG00000168887"
"2420","ENSG00000120915"
"2421","ENSG00000196967"
"2422","ENSG00000103995"
"2423","ENSG00000165660"
"2424","ENSG00000071073"
"2425","ENSG00000235272"
"2426","ENSG00000167186"
"2427","ENSG00000198783"
"2428","ENSG00000100100"
"2429","ENSG00000134852"
"2430","ENSG00000111404"
"2431","ENSG00000147416"
"2432","ENSG00000188419"
"2433","ENSG00000197579"
"2434","ENSG00000083817"
"2435","ENSG00000263002"
"2436","ENSG00000280663"
"2437","ENSG00000198062"
"2438","ENSG00000034677"
"2439","ENSG00000136709"
"2440","ENSG00000114857"
"2441","ENSG00000086548"
"2442","ENSG00000213218"
"2443","ENSG00000120868"
"2444","ENSG00000153292"
"2445","ENSG00000169689"
"2446","ENSG00000163319"
"2447","ENSG00000164181"
"2448","ENSG00000182704"
"2449","ENSG00000136021"
"2450","ENSG00000282105"
"2451","ENSG00000168785"
"2452","ENSG00000223687"
"2453","ENSG00000078319"
"2454","ENSG00000088305"
"2455","ENSG00000163322"
"2456","ENSG00000228217"
"2457","ENSG00000213801"
"2458","ENSG00000214013"
"2459","ENSG00000033170"
"2460","ENSG00000126777"
"2461","ENSG00000142655"
"2462","ENSG00000179455"
"2463","ENSG00000177508"
"2464","ENSG00000132746"
"2465","ENSG00000137871"
"2466","ENSG00000151422"
"2467","ENSG00000099330"
"2468","ENSG00000143437"
"2469","ENSG00000241127"
"2470","ENSG00000101109"
"2471","ENSG00000108100"
"2472","ENSG00000099338"
"2473","ENSG00000128829"
"2474","ENSG00000147224"
"2475","ENSG00000103888"
"2476","ENSG00000115738"
"2477","ENSG00000115415"
"2478","ENSG00000134107"
"2479","ENSG00000101166"
"2480","ENSG00000168517"
"2481","ENSG00000106546"
"2482","ENSG00000134851"
"2483","ENSG00000114978"
"2484","ENSG00000198382"
"2485","ENSG00000156831"
"2486","ENSG00000186354"
"2487","ENSG00000188959"
"2488","ENSG00000139597"
"2489","ENSG00000137185"
"2490","ENSG00000196353"
"2491","ENSG00000173275"
"2492","ENSG00000183421"
"2493","ENSG00000118816"
"2494","ENSG00000066279"
"2495","ENSG00000173442"
"2496","ENSG00000119203"
"2497","ENSG00000261984"
"2498","ENSG00000183734"
"2499","ENSG00000172262"
"2500","ENSG00000067141"
"2501","ENSG00000123080"
"2502","ENSG00000173212"
"2503","ENSG00000126858"
"2504","ENSG00000253816"
"2505","ENSG00000173548"
"2506","ENSG00000196812"
"2507","ENSG00000110442"
"2508","ENSG00000139218"
"2509","ENSG00000183718"
"2510","ENSG00000198924"
"2511","ENSG00000107186"
"2512","ENSG00000256206"
"2513","ENSG00000176531"
"2514","ENSG00000232040"
"2515","ENSG00000156787"
"2516","ENSG00000008196"
"2517","ENSG00000078699"
"2518","ENSG00000042317"
"2519","ENSG00000117632"
"2520","ENSG00000256771"
"2521","ENSG00000148396"
"2522","ENSG00000185386"
"2523","ENSG00000071242"
"2524","ENSG00000276005"
"2525","ENSG00000102804"
"2526","ENSG00000250317"
"2527","ENSG00000151500"
"2528","ENSG00000104129"
"2529","ENSG00000198932"
"2530","ENSG00000234420"
"2531","ENSG00000160094"
"2532","ENSG00000166225"
"2533","ENSG00000148488"
"2534","ENSG00000111319"
"2535","ENSG00000275331"
"2536","ENSG00000118640"
"2537","ENSG00000106799"
"2538","ENSG00000234032"
"2539","ENSG00000270394"
"2540","ENSG00000197776"
"2541","ENSG00000122545"
"2542","ENSG00000180979"
"2543","ENSG00000178127"
"2544","ENSG00000204177"
"2545","ENSG00000145996"
"2546","ENSG00000109189"
"2547","ENSG00000170191"
"2548","ENSG00000178096"
"2549","ENSG00000197608"
"2550","ENSG00000196865"
"2551","ENSG00000196535"
"2552","ENSG00000283472"
"2553","ENSG00000078043"
"2554","ENSG00000035928"
"2555","ENSG00000106638"
"2556","ENSG00000108306"
"2557","ENSG00000080200"
"2558","ENSG00000110080"
"2559","ENSG00000183628"
"2560","ENSG00000124140"
"2561","ENSG00000143450"
"2562","ENSG00000166797"
"2563","ENSG00000172728"
"2564","ENSG00000275867"
"2565","ENSG00000275131"
"2566","ENSG00000108256"
"2567","ENSG00000100596"
"2568","ENSG00000121621"
"2569","ENSG00000187239"
"2570","ENSG00000107789"
"2571","ENSG00000085274"
"2572","ENSG00000159214"
"2573","ENSG00000182774"
"2574","ENSG00000143977"
"2575","ENSG00000188997"
"2576","ENSG00000120899"
"2577","ENSG00000163882"
"2578","ENSG00000137720"
"2579","ENSG00000147164"
"2580","ENSG00000187522"
"2581","ENSG00000122376"
"2582","ENSG00000111911"
"2583","ENSG00000150316"
"2584","ENSG00000171606"
"2585","ENSG00000138709"
"2586","ENSG00000102401"
"2587","ENSG00000171443"
"2588","ENSG00000215421"
"2589","ENSG00000006282"
"2590","ENSG00000083544"
"2591","ENSG00000116668"
"2592","ENSG00000149313"
"2593","ENSG00000109911"
"2594","ENSG00000108107"
"2595","ENSG00000196290"
"2596","ENSG00000215845"
"2597","ENSG00000134986"
"2598","ENSG00000078070"
"2599","ENSG00000147654"
"2600","ENSG00000086717"
"2601","ENSG00000186166"
"2602","ENSG00000133131"
"2603","ENSG00000165338"
"2604","ENSG00000113318"
"2605","ENSG00000107099"
"2606","ENSG00000212916"
"2607","ENSG00000197106"
"2608","ENSG00000178809"
"2609","ENSG00000137812"
"2610","ENSG00000231245"
"2611","ENSG00000186952"
"2612","ENSG00000185485"
"2613","ENSG00000100319"
"2614","ENSG00000276794"
"2615","ENSG00000101191"
"2616","ENSG00000127863"
"2617","ENSG00000276504"
"2618","ENSG00000113916"
"2619","ENSG00000233049"
"2620","ENSG00000107951"
"2621","ENSG00000116497"
"2622","ENSG00000163162"
"2623","ENSG00000101654"
"2624","ENSG00000178852"
"2625","ENSG00000017797"
"2626","ENSG00000080815"
"2627","ENSG00000178935"
"2628","ENSG00000089057"
"2629","ENSG00000196604"
"2630","ENSG00000173120"
"2631","ENSG00000005483"
"2632","ENSG00000213073"
"2633","ENSG00000184160"
"2634","ENSG00000167528"
"2635","ENSG00000133216"
"2636","ENSG00000115239"
"2637","ENSG00000081019"
"2638","ENSG00000050130"
"2639","ENSG00000141198"
"2640","ENSG00000185009"
"2641","ENSG00000069345"
"2642","ENSG00000072571"
"2643","ENSG00000257103"
"2644","ENSG00000168216"
"2645","ENSG00000112078"
"2646","ENSG00000230006"
"2647","ENSG00000047578"
"2648","ENSG00000253313"
"2649","ENSG00000276141"
"2650","ENSG00000168077"
"2651","ENSG00000188352"
"2652","ENSG00000154310"
"2653","ENSG00000152492"
"2654","ENSG00000179889"
"2655","ENSG00000277072"
"2656","ENSG00000258659"
"2657","ENSG00000174792"
"2658","ENSG00000100422"
"2659","ENSG00000189014"
"2660","ENSG00000186026"
"2661","ENSG00000071054"
"2662","ENSG00000136935"
"2663","ENSG00000213625"
"2664","ENSG00000156804"
"2665","ENSG00000086475"
"2666","ENSG00000091129"
"2667","ENSG00000108733"
"2668","ENSG00000111647"
"2669","ENSG00000149922"
"2670","ENSG00000076513"
"2671","ENSG00000134077"
"2672","ENSG00000170581"
"2673","ENSG00000175395"
"2674","ENSG00000104290"
"2675","ENSG00000145016"
"2676","ENSG00000143337"
"2677","ENSG00000231259"
"2678","ENSG00000088970"
"2679","ENSG00000120256"
"2680","ENSG00000222011"
"2681","ENSG00000164162"
"2682","ENSG00000267541"
"2683","ENSG00000117280"
"2684","ENSG00000135655"
"2685","ENSG00000103351"
"2686","ENSG00000112294"
"2687","ENSG00000051341"
"2688","ENSG00000103316"
"2689","ENSG00000112159"
"2690","ENSG00000150991"
"2691","ENSG00000187068"
"2692","ENSG00000162522"
"2693","ENSG00000170006"
"2694","ENSG00000173614"
"2695","ENSG00000197077"
"2696","ENSG00000130940"
"2697","ENSG00000145703"
"2698","ENSG00000066777"
"2699","ENSG00000181982"
"2700","ENSG00000113838"
"2701","ENSG00000164347"
"2702","ENSG00000077458"
"2703","ENSG00000083097"
"2704","ENSG00000047932"
"2705","ENSG00000275349"
"2706","ENSG00000109220"
"2707","ENSG00000120519"
"2708","ENSG00000139618"
"2709","ENSG00000143365"
"2710","ENSG00000186326"
"2711","ENSG00000114503"
"2712","ENSG00000114656"
"2713","ENSG00000185024"
"2714","ENSG00000082068"
"2715","ENSG00000118965"
"2716","ENSG00000196470"
"2717","ENSG00000163050"
"2718","ENSG00000188827"
"2719","ENSG00000135124"
"2720","ENSG00000158604"
"2721","ENSG00000120137"
"2722","ENSG00000137807"
"2723","ENSG00000083750"
"2724","ENSG00000198551"
"2725","ENSG00000138750"
"2726","ENSG00000166173"
"2727","ENSG00000151657"
"2728","ENSG00000157992"
"2729","ENSG00000143457"
"2730","ENSG00000272617"
"2731","ENSG00000143622"
"2732","ENSG00000166224"
"2733","ENSG00000229071"
"2734","ENSG00000100300"
"2735","ENSG00000186976"
"2736","ENSG00000171236"
"2737","ENSG00000173597"
"2738","ENSG00000135932"
"2739","ENSG00000112139"
"2740","ENSG00000134900"
"2741","ENSG00000120129"
"2742","ENSG00000111785"
"2743","ENSG00000149357"
"2744","ENSG00000215695"
"2745","ENSG00000143207"
"2746","ENSG00000167637"
"2747","ENSG00000164074"
"2748","ENSG00000131269"
"2749","ENSG00000278220"
"2750","ENSG00000145358"
"2751","ENSG00000100221"
"2752","ENSG00000178764"
"2753","ENSG00000071051"
"2754","ENSG00000204713"
"2755","ENSG00000196081"
"2756","ENSG00000196459"
"2757","ENSG00000151025"
"2758","ENSG00000187187"
"2759","ENSG00000142798"
"2760","ENSG00000075945"
"2761","ENSG00000066933"
"2762","ENSG00000138613"
"2763","ENSG00000122483"
"2764","ENSG00000197372"
"2765","ENSG00000130005"
"2766","ENSG00000147689"
"2767","ENSG00000128185"
"2768","ENSG00000144746"
"2769","ENSG00000165934"
"2770","ENSG00000280893"
"2771","ENSG00000181029"
"2772","ENSG00000123870"
"2773","ENSG00000164597"
"2774","ENSG00000283143"
"2775","ENSG00000116001"
"2776","ENSG00000125629"
"2777","ENSG00000101574"
"2778","ENSG00000138617"
"2779","ENSG00000255277"
"2780","ENSG00000174010"
"2781","ENSG00000170242"
"2782","ENSG00000176410"
"2783","ENSG00000139865"
"2784","ENSG00000104218"
"2785","ENSG00000168724"
"2786","ENSG00000168827"
"2787","ENSG00000158411"
"2788","ENSG00000182134"
"2789","ENSG00000031003"
"2790","ENSG00000162869"
"2791","ENSG00000137767"
"2792","ENSG00000154803"
"2793","ENSG00000235859"
"2794","ENSG00000189157"
"2795","ENSG00000100376"
"2796","ENSG00000135119"
"2797","ENSG00000026950"
"2798","ENSG00000115548"
"2799","ENSG00000136436"
"2800","ENSG00000185052"
"2801","ENSG00000186603"
"2802","ENSG00000131626"
"2803","ENSG00000204335"
"2804","ENSG00000168116"
"2805","ENSG00000281593"
"2806","ENSG00000141956"
"2807","ENSG00000261575"
"2808","ENSG00000101928"
"2809","ENSG00000152193"
"2810","ENSG00000153208"
"2811","ENSG00000139508"
"2812","ENSG00000186496"
"2813","ENSG00000261115"
"2814","ENSG00000205544"
"2815","ENSG00000142186"
"2816","ENSG00000174891"
"2817","ENSG00000167378"
"2818","ENSG00000188636"
"2819","ENSG00000170248"
"2820","ENSG00000282039"
"2821","ENSG00000197822"
"2822","ENSG00000198663"
"2823","ENSG00000091490"
"2824","ENSG00000146350"
"2825","ENSG00000177932"
"2826","ENSG00000140575"
"2827","ENSG00000167740"
"2828","ENSG00000088854"
"2829","ENSG00000198185"
"2830","ENSG00000196792"
"2831","ENSG00000198951"
"2832","ENSG00000036530"
"2833","ENSG00000144228"
"2834","ENSG00000158445"
"2835","ENSG00000188786"
"2836","ENSG00000152620"
"2837","ENSG00000105523"
"2838","ENSG00000070371"
"2839","ENSG00000101844"
"2840","ENSG00000145685"
"2841","ENSG00000162545"
"2842","ENSG00000151445"
"2843","ENSG00000170571"
"2844","ENSG00000090905"
"2845","ENSG00000168159"
"2846","ENSG00000164180"
"2847","ENSG00000174483"
"2848","ENSG00000167434"
"2849","ENSG00000282733"
"2850","ENSG00000100321"
"2851","ENSG00000118292"
"2852","ENSG00000116903"
"2853","ENSG00000213020"
"2854","ENSG00000166275"
"2855","ENSG00000274214"
"2856","ENSG00000119772"
"2857","ENSG00000256222"
"2858","ENSG00000166199"
"2859","ENSG00000086827"
"2860","ENSG00000064270"
"2861","ENSG00000006432"
"2862","ENSG00000148158"
"2863","ENSG00000100425"
"2864","ENSG00000127311"
"2865","ENSG00000176700"
"2866","ENSG00000113240"
"2867","ENSG00000243749"
"2868","ENSG00000147234"
"2869","ENSG00000112659"
"2870","ENSG00000186635"
"2871","ENSG00000137269"
"2872","ENSG00000273722"
"2873","ENSG00000009780"
"2874","ENSG00000167220"
"2875","ENSG00000184708"
"2876","ENSG00000138614"
"2877","ENSG00000181704"
"2878","ENSG00000163703"
"2879","ENSG00000108176"
"2880","ENSG00000182853"
"2881","ENSG00000163900"
"2882","ENSG00000213160"
"2883","ENSG00000275594"
"2884","ENSG00000066827"
"2885","ENSG00000274803"
"2886","ENSG00000280286"
"2887","ENSG00000105048"
"2888","ENSG00000149548"
"2889","ENSG00000056586"
"2890","ENSG00000054523"
"2891","ENSG00000175595"
"2892","ENSG00000181827"
"2893","ENSG00000123600"
"2894","ENSG00000138814"
"2895","ENSG00000171365"
"2896","ENSG00000170608"
"2897","ENSG00000281709"
"2898","ENSG00000110060"
"2899","ENSG00000102218"
"2900","ENSG00000111678"
"2901","ENSG00000065717"
"2902","ENSG00000104140"
"2903","ENSG00000023287"
"2904","ENSG00000115282"
"2905","ENSG00000277103"
"2906","ENSG00000136052"
"2907","ENSG00000184083"
"2908","ENSG00000109339"
"2909","ENSG00000183340"
"2910","ENSG00000029534"
"2911","ENSG00000235205"
"2912","ENSG00000101474"
"2913","ENSG00000132773"
"2914","ENSG00000243646"
"2915","ENSG00000023892"
"2916","ENSG00000176731"
"2917","ENSG00000115866"
"2918","ENSG00000074621"
"2919","ENSG00000214595"
"2920","ENSG00000151687"
"2921","ENSG00000110841"
"2922","ENSG00000162408"
"2923","ENSG00000169851"
"2924","ENSG00000134291"
"2925","ENSG00000099991"
"2926","ENSG00000016864"
"2927","ENSG00000141429"
"2928","ENSG00000185246"
"2929","ENSG00000143067"
"2930","ENSG00000182359"
"2931","ENSG00000023516"
"2932","ENSG00000147121"
"2933","ENSG00000232388"
"2934","ENSG00000241058"
"2935","ENSG00000204138"
"2936","ENSG00000164035"
"2937","ENSG00000058335"
"2938","ENSG00000205583"
"2939","ENSG00000198130"
"2940","ENSG00000223654"
"2941","ENSG00000256294"
"2942","ENSG00000068308"
"2943","ENSG00000099942"
"2944","ENSG00000182197"
"2945","ENSG00000269891"
"2946","ENSG00000183826"
"2947","ENSG00000196507"
"2948","ENSG00000118260"
"2949","ENSG00000185414"
"2950","ENSG00000099940"
"2951","ENSG00000114302"
"2952","ENSG00000274145"
"2953","ENSG00000186106"
"2954","ENSG00000148090"
"2955","ENSG00000272601"
"2956","ENSG00000015568"
"2957","ENSG00000099377"
"2958","ENSG00000278211"
"2959","ENSG00000183281"
"2960","ENSG00000127995"
"2961","ENSG00000258644"
"2962","ENSG00000187391"
"2963","ENSG00000188529"
"2964","ENSG00000124299"
"2965","ENSG00000176896"
"2966","ENSG00000204909"
"2967","ENSG00000197557"
"2968","ENSG00000103852"
"2969","ENSG00000172037"
"2970","ENSG00000273611"
"2971","ENSG00000171155"
"2972","ENSG00000094975"
"2973","ENSG00000178928"
"2974","ENSG00000168137"
"2975","ENSG00000228638"
"2976","ENSG00000162695"
"2977","ENSG00000138771"
"2978","ENSG00000115977"
"2979","ENSG00000149300"
"2980","ENSG00000188428"
"2981","ENSG00000112972"
"2982","ENSG00000139168"
"2983","ENSG00000184828"
"2984","ENSG00000176406"
"2985","ENSG00000162825"
"2986","ENSG00000148814"
"2987","ENSG00000141504"
"2988","ENSG00000177842"
"2989","ENSG00000226232"
"2990","ENSG00000112367"
"2991","ENSG00000130724"
"2992","ENSG00000213297"
"2993","ENSG00000238105"
"2994","ENSG00000181019"
"2995","ENSG00000204764"
"2996","ENSG00000181191"
"2997","ENSG00000185046"
"2998","ENSG00000100288"
"2999","ENSG00000151414"
"3000","ENSG00000198416"
"3001","ENSG00000152763"
"3002","ENSG00000174684"
"3003","ENSG00000149292"
"3004","ENSG00000046604"
"3005","ENSG00000177548"
"3006","ENSG00000079277"
"3007","ENSG00000125744"
"3008","ENSG00000274338"
"3009","ENSG00000186814"
"3010","ENSG00000132793"
"3011","ENSG00000129083"
"3012","ENSG00000103196"
"3013","ENSG00000132823"
"3014","ENSG00000155966"
"3015","ENSG00000141179"
"3016","ENSG00000102921"
"3017","ENSG00000196814"
"3018","ENSG00000129315"
"3019","ENSG00000115998"
"3020","ENSG00000176978"
"3021","ENSG00000255073"
"3022","ENSG00000281626"
"3023","ENSG00000073734"
"3024","ENSG00000174007"
"3025","ENSG00000169914"
"3026","ENSG00000228409"
"3027","ENSG00000083812"
"3028","ENSG00000114405"
"3029","ENSG00000179476"
"3030","ENSG00000125954"
"3031","ENSG00000037749"
"3032","ENSG00000121211"
"3033","ENSG00000033178"
"3034","ENSG00000197933"
"3035","ENSG00000114209"
"3036","ENSG00000049239"
"3037","ENSG00000182700"
"3038","ENSG00000128159"
"3039","ENSG00000275066"
"3040","ENSG00000061676"
"3041","ENSG00000276340"
"3042","ENSG00000134884"
"3043","ENSG00000156017"
"3044","ENSG00000135317"
"3045","ENSG00000168589"
"3046","ENSG00000132313"
"3047","ENSG00000172748"
"3048","ENSG00000102595"
"3049","ENSG00000196705"
"3050","ENSG00000185651"
"3051","ENSG00000187627"
"3052","ENSG00000139971"
"3053","ENSG00000236539"
"3054","ENSG00000072778"
"3055","ENSG00000153237"
"3056","ENSG00000206489"
"3057","ENSG00000226400"
"3058","ENSG00000177463"
"3059","ENSG00000188868"
"3060","ENSG00000179085"
"3061","ENSG00000235194"
